SMILES,intra,database,secdatabase
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,1,PubChemBioCyc,
C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)(C(C)(C)C)O,1,PubChemBioCyc,
CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,1,PubChemBioCyc,
C([C@@H]([C@@H](C(=O)CO)O)O)O,1,PubChemBioCyc,
C([C@H]([C@@H]([C@H](C=O)O)O)O)O,1,PubChemBioCyc,
CC(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O,1,PubChemBioCyc,
C([C@@H]([C@H]([C@H](C=O)O)O)O)O,1,PubChemBioCyc,
C[C@@H](C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21,1,PubChemBioCyc,
CC[C@H](C)[C@@H](C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21,1,PubChemBioCyc,
C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)CC2=CNC3=CC=CC=C32,1,PubChemBioCyc,
C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)NC(=O)CC3=CNC4=CC=CC=C43,1,PubChemBioCyc,
CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](CCCCCCCCCCCCCCC)O,1,PubChemBioCyc,
CCCCCCCCCCCCCCC[C@H]([C@H](COP(=O)(O)O)N)O,1,PubChemBioCyc,
C1=CC(=C(C=C1C[C@@H](C(=O)O)N)I)OC2=CC(=C(C(=C2)I)O)I,1,PubChemBioCyc,
C1=CC2=C(C=C1Cl)C(=CN2)C[C@@H](C(=O)O)N,1,PubChemBioCyc,
C(C(C(=O)O)O)S(=O)(=O)O,1,PubChemBioCyc,
C1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@@H](C#N)C3=CC=CC=C3)O)O)O)O)O)O,1,PubChemBioCyc,
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C,1,PubChemBioCyc,
C1=CC=C(C=C1)[C@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,1,PubChemBioCyc,
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@]45[C@@]3(CC(=C([C@H]4O5)O)C#N)C,1,PubChemBioCyc,
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C)O,1,PubChemBioCyc,
C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@H]2[C@@H](CC3=C(C2=O)C(=C4C(=C3)C=C(C(=C4O)C)O[C@H]5C[C@H]([C@H]([C@H](O5)C)OC(=O)C)O[C@@H]6C[C@H]([C@H]([C@H](O6)C)OC)O)O)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]7C[C@H]([C@@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@H]([C@@H](O8)C)OC(=O)C)(C)O)O,1,PubChemBioCyc,
CC(C)S[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,1,PubChemBioCyc,
CC1=C(SC(=N1)C(=O)O)CCOP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,1,PubChemBioCyc,
C1=CC=C(C=C1)NNC(=S)N=NC2=CC=CC=C2,1,PubChemBioCyc,
C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O,1,PubChemBioCyc,
CCCC1=CC(=O)NC(=S)N1,1,PubChemBioCyc,
C1=NC2=C(N1)C(=S)N=CN2,1,PubChemBioCyc,
C1[C@@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,1,PubChemBioCyc,
C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NO)N,1,PubChemBioCyc,
CCC1=CC=CC(=C1NC(=O)CCl)C,1,PubChemBioCyc,
C[C@](CC1=CNC2=CC=CC=C21)(C(=O)O)N,1,PubChemBioCyc,
COC1=C(C2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3)O,1,PubChemBioCyc,
C1=CC=C(C=C1)NC(=S)N,1,PubChemBioCyc,
C1=CC=C(C=C1)C(=S)N,1,PubChemBioCyc,
C1=CC=C(C=C1)[C@H](CC(=O)O)N,1,PubChemBioCyc,
COC1=C(C=CC(=C1)[C@H](CO)O)O,1,PubChemBioCyc,
COC1=C(C=CC(=C1)[C@H](CN)O)O,1,PubChemBioCyc,
C1=CC2=C(C(=C1)F)C(=CN2)C[C@@H](C(=O)O)N,1,PubChemBioCyc,
C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O)O,1,PubChemBioCyc,
COC1=C(C2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3)OC,1,PubChemBioCyc,
C1=CC(=C(C=C1/C=C/C(=O)O)O)O,1,PubChemBioCyc,
C1COC(OC1)CCSC2=NN=C(O2)C3=CC=CC=C3,1,PubChemBioCyc,
C1=CC=C2C(=C1)NC(=S)S2,1,PubChemBioCyc,
COC1=CC=C(C=C1)/C=C/C(=O)O,1,PubChemBioCyc,
CC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O,1,PubChemBioCyc,
C1=CC=C(C=C1)C[C@H]2C(=O)NC(=O)N2,1,PubChemBioCyc,
CC1(COC(=O)[C@H]1O)C,1,PubChemBioCyc,
COC1=C(C=C(C=C1)/C=C/C(=O)O)O,1,PubChemBioCyc,
C1CCN[C@H](C1)C(=O)O,1,PubChemBioCyc,
CCOC(=O)/C=C/C1=CC(=C(C=C1)O)OC,1,PubChemBioCyc,
C1=C(NC=N1)/C=C/C(=O)O,1,PubChemBioCyc,
CC(=O)/C=C/C1=CC=C(C=C1)O,1,PubChemBioCyc,
CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)O)OC)OC,1,PubChemBioCyc,
C1=CC=C(C=C1)[C@H]([C@@H](C2=CC=CC=C2)O)O,1,PubChemBioCyc,
C/C=C/C1=CC(=C(C=C1)O)OC,1,PubChemBioCyc,
CN1[C@@H](CCC1=O)C2=CN=CC=C2,1,PubChemBioCyc,
CNC[C@@H](C1=CC=C(C=C1)O)O,1,PubChemBioCyc,
C1C[C@H](CNC1)C(=O)N,1,PubChemBioCyc,
CC(C)C[C@H]1C(=O)NCC(=O)N1,1,PubChemBioCyc,
C=C[C@@H]1CN2CC[C@@H]1C[C@H]2[C@H](C3=CC=NC4=CC=CC=C34)O,1,PubChemBioCyc,
CN1CCC[C@@H]1CC(=O)C[C@@H]2CCCN2C,1,PubChemBioCyc,
CC1=CC[C@@H](CC1)[C@](C)(CCC=C(C)C)O,1,PubChemBioCyc,
C[C@@H]1CC(=O)C=C2[C@]1(C[C@@H](CC2)C(=C)C)C,1,PubChemBioCyc,
C1=CNC(=S)NC1=O,1,PubChemBioCyc,
CN1C=CNC1=S,1,PubChemBioCyc,
CC[NH+](CC)CC,1,PubChemBioCyc,
C1=C(NC(=O)NC1=O)C(=O)[O-],1,PubChemBioCyc,
C1CN[C@@H](CN1)C(=O)O,1,PubChemBioCyc,
CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,1,PubChemBioCyc,
C(C(=O)NCC(=O)[O-])[NH3+],1,PubChemBioCyc,
C1=CC=C(C=C1)C(=O)C(=O)[O-],1,PubChemBioCyc,
CC(=C)[C@@H]1CCC(=CC1)C=O,1,PubChemBioCyc,
CC(C)/C=C/CCCCC(=O)NCC1=CC(=C(C=C1)O)OC,1,PubChemBioCyc,
CC(C)(C)C#C/C=C/CN(C)CC1=CC=CC2=CC=CC=C21,1,PubChemBioCyc,
CC(=CCC/C(=C/COC(=O)C)/C)C,1,PubChemBioCyc,
C1=CC=C(C=C1)NC2=CC=CC3=C2C(=CC=C3)S(=O)(=O)[O-],1,PubChemBioCyc,
C(C[C@@H](C(=O)[O-])[NH3+])C[NH+]=C(N)N,1,PubChemBioCyc,
COC1=C(C=CC(=C1)/C=C/CO)O,1,PubChemBioCyc,
C([C@@H](C(=O)O)N)S(=O)O,1,PubChemBioCyc,
C(C[C@H](C(=O)[O-])[NH3+])C[C@@H](C(=O)[O-])[NH3+],1,PubChemBioCyc,
C1=CC(=C(C=C1/C=C\C(=O)O)O)O,1,PubChemBioCyc,
C=CCNC(=S)N,1,PubChemBioCyc,
CC(=CCC/C(=C/CCC(=O)C)/C)C,1,PubChemBioCyc,
C1=CC=C2C(=C1)C(=CN2)C[C@H]3C(=O)NC(=O)N3,1,PubChemBioCyc,
C/C(=C\C(=O)O)/CC(=O)O,1,PubChemBioCyc,
C1=CC=C(C=C1)C(=O)CCNCC(=O)O,1,PubChemBioCyc,
CC1=CC(=O)OC2=C1C=CC(=C2)OP(=O)([O-])[O-],1,PubChemBioCyc,
CC(=CCC/C(=C/CC/C(=C/CCC(=O)C)/C)/C)C,1,PubChemBioCyc,
CC(=CCC/C(=C/C=C/C(=O)C)/C)C,1,PubChemBioCyc,
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O,1,PubChemBioCyc,
C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O,1,PubChemBioCyc,
C1C[C@H](CNC1)C(=O)O,1,PubChemBioCyc,
C1=NC2=C(N1)C(=S)N=C(N2)N,1,PubChemBioCyc,
C1=CN=CC=C1C(=S)N,1,PubChemBioCyc,
C(=S)(N)N,1,PubChemBioCyc,
COC1=CC=C(C=C1)C[C@@H](C(=O)O)N,1,PubChemBioCyc,
CC(=C)[C@H]1CCC(=CC1)C=O,1,PubChemBioCyc,
C(CO)[C@H](C(=O)O)N,1,PubChemBioCyc,
COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4[C@@H]5CCO[C@@H]5OC4=C1,1,PubChemBioCyc,
COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4[C@@H]5CCO[C@@H]5OC4=C1,1,PubChemBioCyc,
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,1,PubChemBioCyc,
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](OC([C@@H]([C@H]5O)O)O)CO)CO)CO)CO)O)O)O)O,1,PubChemBioCyc,
C[N+](C)(C)C[C@H](CC(=O)[O-])O,1,PubChemBioCyc,
C([C@H]1[C@@H]([C@H]([C@@H](C(O1)O)O)O)O)O,1,PubChemBioCyc,
C1=CC=C(C=C1)CC[C@@H](C(=O)O)N,1,PubChemBioCyc,
CC(=C[C@@H]1[C@H](C1(C)C)CO)C,1,PubChemBioCyc,
C[C@H](C(=O)O)Cl,1,PubChemBioCyc,
C1=CC=C(C=C1)[C@H](CO)O,1,PubChemBioCyc,
C[C@@H](C1=CC=CC=C1)C(=O)O,1,PubChemBioCyc,
C1[C@@H]2[C@H]([C@@H]([C@H]([C@H](O1)O2)O)O)O,1,PubChemBioCyc,
CC(C)[C@@H](C(=O)O)NC(=O)CN,1,PubChemBioCyc,
CC(C)C[C@@H](C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])N,1,PubChemBioCyc,
CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCC[C@H](C[C@@H]([C@H](C)N)O)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O,1,PubChemBioCyc,
CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,1,PubChemBioCyc,
CC(C)CC(CC(=O)O)N,1,PubChemBioCyc,
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,1,PubChemBioCyc,
CC1=CC(=O)OC2=C1C=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,1,PubChemBioCyc,
C1=CO[C@@H]([C@@H]([C@@H]1O)O)CO,1,PubChemBioCyc,
C(C(=O)O)(C(F)(F)F)N,1,PubChemBioCyc,
OOS(=O)(=O)O,1,PubChemBioCyc,
CCC1=NC=CC(=C1)C(=S)N,1,PubChemBioCyc,
CC(C)[C@@H](CC(=O)O)N,1,PubChemBioCyc,
C1=CC(=CC=C1[C@@H](CC(=O)O)N)O,1,PubChemBioCyc,
CCCCCCCC1=C(C(=O)C2=CC=CC=C2N1)O,1,PubChemBioCyc,
C=C(C(=O)O)F,1,PubChemBioCyc,
C1=C(OC(=C1)C(=O)O)C=O,1,PubChemBioCyc,
C1=CN(C=N1)CCC(=O)O,1,PubChemBioCyc,
CC1=CC=C(S1)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-],1,PubChemBioCyc,
C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\C(=O)O)OC(=O)C)C)O)C,1,PubChemBioCyc,
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,1,PubChemBioCyc,
CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O,1,PubChemBioCyc,
C[C@H]1C(=O)N[C@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O[C@H](C(=O)N[C@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O[C@H](C(=O)N[C@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O1)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C,1,PubChemBioCyc,
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O,1,PubChemBioCyc,
C[C@H]1[C@@H]2[C@@H](C(=O)[C@]3([C@H]([C@]2(C=CC1=O)C)CC[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\C(=O)O)OC(=O)C)C)C)OC(=O)C,1,PubChemBioCyc,
CCCCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,1,PubChemBioCyc,
CC1=CC\2=C(C(=C1)O)C(=O)C3=C(/C2=C\4/C5=C(C(=CC(=C5)C)O)C(=O)C6=C4C=C(C=C6O)O)C=C(C=C3O)O,1,PubChemBioCyc,
C1C[C@H](N(C1)C(=O)CN)C(=O)O,1,PubChemBioCyc,
CC1=C(C(=CC=C1)O)N,1,PubChemBioCyc,
CCCC1=C(C(=CC=C1)O)O,1,PubChemBioCyc,
C1=CC(=CC(=C1)N)C(=O)[O-],1,PubChemBioCyc,
C1CC(=O)OC1C2=CN=CC=C2,1,PubChemBioCyc,
C(=O)(C(=O)[O-])N,1,PubChemBioCyc,
C/C(=C(\C)/C(=O)O)/C(=O)O,1,PubChemBioCyc,
C(C[C@@H](C(=O)O)N)[C@H](CN)O,1,PubChemBioCyc,
CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,1,PubChemBioCyc,
COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,PubChemBioCyc,
C[C@]12CCCC([C@@H]1CCC(=C)[C@@H]2CC[C@](C)(C=C)O)(C)C,1,PubChemBioCyc,
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,1,PubChemBioCyc,
CSC(=S)NCC1=CNC2=CC=CC=C21,1,PubChemBioCyc,
CC(C)C[C@H]1C(=O)N2[C@H](N1)[C@@](C3=CC=CC=C32)(C[C@H]4C5=NC6=CC=CC=C6C(=O)N5C7=CC=CC=C7C(=O)N4)O,1,PubChemBioCyc,
COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=C(C5=C(C=C24)OCO5)OC)O,1,PubChemBioCyc,
C1[C@H]([C@H]([C@H](O[C@@H]1C(=O)O)[C@@H](CN)O)O)O,1,PubChemBioCyc,
C1=CN(C(=S)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,1,PubChemBioCyc,
C(=S)(N)[S-],1,PubChemBioCyc,
C([C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O)O,1,PubChemBioCyc,
[C@@H]([C@@H]([C@H](C(=O)O)O)O)([C@@H](C(=O)O)O)O,1,PubChemBioCyc,
C1(=C(NC(=C1Br)Br)C(=O)O)Br,1,PubChemBioCyc,
CCCCCCCCCCCCCCC[C@@H]([C@H](CO)N)O,1,PubChemBioCyc,
CC1=CC(=C(C(=C1)OC2=C(C=C(C=C2OC)O)C(=O)OC)C(=O)O)O,1,PubChemBioCyc,
C(C(=O)O)NC(=O)C(=O)O,1,PubChemBioCyc,
C[C@H]([C@H](C[C@@H](C=O)O)O)O,1,PubChemBioCyc,
CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC(C)C)C(=O)O)NC(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N,1,PubChemBioCyc,
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)O)O,1,PubChemBioCyc,
C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)O)C,1,PubChemBioCyc,
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC=C(C=C2)[N+](=O)[O-])O)O)O,1,PubChemBioCyc,
C1=CC(=CC=C1C[C@H]2C(=O)N[C@H](C(=O)N2)CO)O,1,PubChemBioCyc,
C1=CC2=C(C=C1O)NC=N2,1,PubChemBioCyc,
C1=CC(=CC=C1CCN)OC2=CC=C(C=C2)O,1,PubChemBioCyc,
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)O)O,1,PubChemBioCyc,
COC1=C(C=CC(=C1)CC=C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,1,PubChemBioCyc,
COC1=C(C=C2C=CC(=O)OC2=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,1,PubChemBioCyc,
CC(C)CCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,1,PubChemBioCyc,
COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O)O,1,PubChemBioCyc,
CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)O,1,PubChemBioCyc,
COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O,1,PubChemBioCyc,
C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2Br)Br)O,1,PubChemBioCyc,
C([C@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O)O,1,PubChemBioCyc,
CCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,1,PubChemBioCyc,
C1=CNC(=C1)C(=O)[O-],1,PubChemBioCyc,
C(CC(C(=O)O)N)CNC(=S)N,1,PubChemBioCyc,
COC1=CC=CC(=C1)C(=O)[O-],1,PubChemBioCyc,
CC(=O)OC1=CC=CC=C1C(=O)[O-],1,PubChemBioCyc,
[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-],1,PubChemBioCyc,
C(CC[NH3+])C[NH3+],1,PubChemBioCyc,
CC(CCOP(=O)(O)OP(=O)(O)O)(CBr)O,1,PubChemBioCyc,
C1=CC(=C(C=C1[N+](=O)[O-])O)O,1,PubChemBioCyc,
CC(=CCC1=C(C2=C(C=C1O)OC(CC2=O)C3=CC=C(C=C3)O)O)C,1,PubChemBioCyc,
CCCC(CCC)C(=O)[O-],1,PubChemBioCyc,
C1CC[NH2+]C1,1,PubChemBioCyc,
CCCC[NH3+],1,PubChemBioCyc,
C1=CC(=CC=C1C(=O)[O-])[Hg].O,1,PubChemBioCyc,
CC1(CC2=C3C(=C(C(=C2C1)O)C=O)CC(OC3=O)O)C,1,PubChemBioCyc,
C1=CC(=C(C(=C1O)C(=O)O)O)Cl,1,PubChemBioCyc,
C[NH+](C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,1,PubChemBioCyc,
C1=C(C=C(C(=C1O)O)Br)Br,1,PubChemBioCyc,
C1=CC2=C(C=C1O)C(=CN2)CC(=O)[O-],1,PubChemBioCyc,
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])NN,1,PubChemBioCyc,
C(C(CO)(CO)[NH3+])O,1,PubChemBioCyc,
CC[NH2+]CC,1,PubChemBioCyc,
CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)[O-])C)C(=C3C)CCC(=O)[O-])C=C,1,PubChemBioCyc,
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)S(=O)(=O)[O-],1,PubChemBioCyc,
C(CS(=O)(=O)[O-])O,1,PubChemBioCyc,
C1=CN=CC=C1C(=O)[O-],1,PubChemBioCyc,
C1COC(=O)C1[NH3+],1,PubChemBioCyc,
C1=CC=C2C(=C1)C(=CN2)CC[NH3+],1,PubChemBioCyc,
CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)[O-],1,PubChemBioCyc,
C1=CC2=C(C=C1O)C(=CN2)CC[NH3+],1,PubChemBioCyc,
CCCCC(CC)C(=O)[O-],1,PubChemBioCyc,
C1=CC=C2C(=C1)C(=O)N(C2=O)CCS(=O)(=O)[O-],1,PubChemBioCyc,
C1CC1C(C(=O)O)N,1,PubChemBioCyc,
[O-][V](=O)=O.[Na+],1,PubChemBioCyc,
CC1=C(C(=CC=C1)C(=O)[O-])N,1,PubChemBioCyc,
C1=CC2=C(C(=C1)Cl)NC(=O)C=C2,1,PubChemBioCyc,
CN1CCC=C1C2=CN=CC=C2,1,PubChemBioCyc,
C(#CC(=O)[O-])C(=O)[O-],1,PubChemBioCyc,
CCCCCCCCC1C(C(=C)C(=O)O1)C(=O)O,1,PubChemBioCyc,
C1=CC(=CC=C1C=O)C(=O)[O-],1,PubChemBioCyc,
CCCC1CCC(CN1)O,1,PubChemBioCyc,
C1=CC=C(C(=C1)C(=O)[O-])Cl,1,PubChemBioCyc,
C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O,1,PubChemBioCyc,
C1[C@H]([C@H]([C@H](O[C@]1(C(=O)O)O)[C@@H](COP(=O)(O)O)O)O)O,1,PubChemBioCyc,
C1=CC(=CN=C1)C(CCC(=O)[O-])O,1,PubChemBioCyc,
C1=CC=C(C=C1)CC(=O)[O-],1,PubChemBioCyc,
C(CC(=O)[O-])CC(=O)[O-],1,PubChemBioCyc,
CCCCCCCCCC(=O)OC1=CC=C(C=C1)[N+](=O)[O-],1,PubChemBioCyc,
CCCS(=O)(=O)[O-],1,PubChemBioCyc,
C1=C(C=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[N+](=O)[O-],1,PubChemBioCyc,
C1=CC(=C(C=C1C2C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O)O,1,PubChemBioCyc,
CCCCCCCCCCS(=O)(=O)[O-],1,PubChemBioCyc,
COC(=O)C1=CC=CC=C1C2=C3C=CC(=[NH2+])C=C3OC4=C2C=CC(=C4)N,1,PubChemBioCyc,
CC1=C(C(=O)CO1)O,1,PubChemBioCyc,
CC(C)(CC#N)O,1,PubChemBioCyc,
C1COCCN1CCS(=O)(=O)[O-],1,PubChemBioCyc,
C1=CC(=CN=C1)CC(=O)[O-],1,PubChemBioCyc,
CC1=CC=C(C=C1)OS(=O)(=O)O,1,PubChemBioCyc,
C(C(=O)COP(=O)([O-])[O-])O,1,PubChemBioCyc,
CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],1,PubChemBioCyc,
CC1=CC(=C(C=C1[N+](=O)[O-])O)O,1,PubChemBioCyc,
C1=C(OC(=CC1=O)C(=O)[O-])C(=O)[O-],1,PubChemBioCyc,
C1=CC(=CC=C1[N+](=O)[O-])OP(=O)([O-])[O-],1,PubChemBioCyc,
C1=CC=C(C=C1)CCC(=O)[O-],1,PubChemBioCyc,
C1=CC(=C(C=C1C(=O)O)CNCC(=O)O)O,1,PubChemBioCyc,
C1=CC=C(C=C1)C[NH3+],1,PubChemBioCyc,
C1=CSC(=C1)C(=O)[O-],1,PubChemBioCyc,
C1COCC[NH2+]1,1,PubChemBioCyc,
C(CN)[NH3+],1,PubChemBioCyc,
C1=CC=C(C(=C1)C=O)C(=O)[O-],1,PubChemBioCyc,
C(C(=O)[O-])S,1,PubChemBioCyc,
C1=CC2=C(C=C1S(=O)(=O)[O-])C(=O)C3=C(C2=O)C=C(C=C3)S(=O)(=O)[O-],1,PubChemBioCyc,
C1CNCC[NH2+]1,1,PubChemBioCyc,
C1=CC(=CC=C1CC[NH3+])O,1,PubChemBioCyc,
C(C(=O)[O-])[NH3+],1,PubChemBioCyc,
COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O,1,PubChemBioCyc,
